ctd_file_pk,ctd_cast_pk,hakai_id,ctd_data_pk,filename,device_model,device_sn,device_firmware,file_processing_stage,work_area,shutoff,v_main,v_lith,i_pump,i_ext01,i_ext2345,cast_processing_stage,cruise,station,cast_number,status,latitude,longitude,start_dt,bottom_dt,end_dt,duration,start_depth,bottom_depth,target_depth,drop_speed,vessel,operators,cast_comments,pruth_air_pressure_before_cast,min_pressure_before_cast,min_depth_before_cast,min_pressure_after_cast,min_depth_after_cast,estimated_air_pressure,estimated_depth_shift,original_start_dt,original_bottom_dt,original_start_depth,original_bottom_depth,direction_flag,measurement_dt,descent_rate,conductivity,conductivity_flag,temperature,temperature_flag,depth,depth_flag,pressure,pressure_flag,par,par_flag,flc,flc_flag,turbidity,turbidity_flag,ph,ph_flag,salinity,salinity_flag,spec_cond,spec_cond_flag,dissolved_oxygen_ml_l,dissolved_oxygen_ml_l_flag,rinko_do_ml_l,rinko_do_ml_l_flag,dissolved_oxygen_percent,dissolved_oxygen_percent_flag,oxygen_voltage,oxygen_voltage_flag,c_star_at,c_star_at_flag,sos_un,sos_un_flag,backscatter_beta,backscatter_beta_flag,cdom_ppb,cdom_ppb_flag,year,date,day,month,event_pk,line_out_depth,date_chl,collected_chl,hakai_id_chl,work_area_chl,site_id,lat_chl,long_chl,sampling_bout_chl,pressure_transducer_depth_chl,chl_phaeo_quality_level,chla_final_Bulk GF/F,chla_final_GF/F,date_nuts,collected_nuts,hakai_id_nuts,work_area_nuts,lat_nuts,long_nuts,sampling_bout_nuts,pressure_transducer_depth_nuts,nh4_,no2_no3_um,no2_no3_ugl,no2_no3_units,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,quality_level,i.date,collected_poms,i.hakai_id,i.work_area,lat,long,sampling_bout,pressure_transducer_depth,acidified,acidification_method,volume,part,screen_size,preserved,analyzed,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,total_beam_n,ug_n,per_n,delta_air,corr_delta15n,total_beam_c,ug_c,per_c,delta_pdb,corr_delta13c,c_n,analyzing_lab,c_flag,n_flag,c_n_flag,row_flag,quality_level_poms,i.year,i.month,i.day,min_bottle_collection_t,max_bottle_collection_t,time_diff_mins,discrete_sample_timediff_flag
3357,9289,01907674_2017-06-12T15:18:15Z,6254406,SBE19plus_01907674_2017_06_12_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,13.3,8.3,124,,46.6,8_binAvg,QOMA2,QU39,4,,50.0317580708845,-125.099830440092,2017-06-12T15:05:38Z,2017-06-12T15:29:09Z,,654,,,250,,HAKAI EXPLORER,"brianna.knowles,chris.mackenzie,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-12T15:18:15Z,2017-06-12T15:29:09Z,,,d,2017-06-12T15:20:39Z,0.033,31.653566,,15.0024,,1,,1,,90.442,,0.88671,,0.351,,,,24.9538,,,,6.3694,,6.274,,,,2.6208,,,,,,,,,,2017,2017-06-12T15:18:15Z,163,6,296417,100,2017-06-12,2017-06-12T15:05:38Z,QCHL6388,QUADRA,QU39,50.0307000000001,-125.0992,3,95.970568599999993,Technicianmr,0.0349918142678975,,2017-06-12,2017-06-12T15:05:38Z,QNUT3131,QUADRA,50.0307000000001,-125.0992,3,95.970568599999993,,31.7812560082094,,uM,,,,,,2.50745719363956,53.7446145895502,,,,,,Raw,2017-06-12,2017-06-12T15:05:38Z,QX4446,QUADRA,50.0307000000001,-125.0992,3,95.970568599999993,TRUE,Immersion,1400,,,2017-06-12T18:39:27Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,163,2017-06-12T15:05:38Z,2017-06-12T15:05:38Z,0,""
3357,9289,01907674_2017-06-12T15:18:15Z,6254406,SBE19plus_01907674_2017_06_12_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,13.3,8.3,124,,46.6,8_binAvg,QOMA2,QU39,4,,50.0317580708845,-125.099830440092,2017-06-12T15:05:38Z,2017-06-12T15:29:09Z,,654,,,250,,HAKAI EXPLORER,"brianna.knowles,chris.mackenzie,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-12T15:18:15Z,2017-06-12T15:29:09Z,,,d,2017-06-12T15:20:39Z,0.033,31.653566,,15.0024,,1,,1,,90.442,,0.88671,,0.351,,,,24.9538,,,,6.3694,,6.274,,,,2.6208,,,,,,,,,,2017,2017-06-12T15:18:15Z,163,6,296417,100,2017-06-12,2017-06-12T15:05:38Z,QCHL6388,QUADRA,QU39,50.0307000000001,-125.0992,3,95.970568599999993,Technicianmr,0.0349918142678975,,2017-06-12,2017-06-12T15:05:38Z,QNUT3131,QUADRA,50.0307000000001,-125.0992,3,95.970568599999993,,31.7812560082094,,uM,,,,,,2.50745719363956,53.7446145895502,,,,,,Raw,2017-06-12,2017-06-12T15:05:38Z,QX4447,QUADRA,50.0307000000001,-125.0992,3,95.970568599999993,FALSE,None,1400,,,2017-06-12T18:39:27Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,163,2017-06-12T15:05:38Z,2017-06-12T15:05:38Z,0,""
3357,9289,01907674_2017-06-12T15:18:15Z,6254406,SBE19plus_01907674_2017_06_12_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,13.3,8.3,124,,46.6,8_binAvg,QOMA2,QU39,4,,50.0317580708845,-125.099830440092,2017-06-12T15:05:38Z,2017-06-12T15:29:09Z,,654,,,250,,HAKAI EXPLORER,"brianna.knowles,chris.mackenzie,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-12T15:18:15Z,2017-06-12T15:29:09Z,,,d,2017-06-12T15:20:39Z,0.033,31.653566,,15.0024,,1,,1,,90.442,,0.88671,,0.351,,,,24.9538,,,,6.3694,,6.274,,,,2.6208,,,,,,,,,,2017,2017-06-12T15:18:15Z,163,6,296417,40,,,,,QU39,,,,,,,,2017-06-12,2017-06-12T15:05:38Z,QNUT3128,QUADRA,50.0307000000001,-125.0992,3,37.7850155,,25.6651790111553,,uM,,,,,,2.16129881467627,46.4011251695725,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-12T15:05:38Z,2017-06-12T15:05:38Z,0,""
3357,9289,01907674_2017-06-12T15:18:15Z,6254406,SBE19plus_01907674_2017_06_12_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,13.3,8.3,124,,46.6,8_binAvg,QOMA2,QU39,4,,50.0317580708845,-125.099830440092,2017-06-12T15:05:38Z,2017-06-12T15:29:09Z,,654,,,250,,HAKAI EXPLORER,"brianna.knowles,chris.mackenzie,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-12T15:18:15Z,2017-06-12T15:29:09Z,,,d,2017-06-12T15:20:39Z,0.033,31.653566,,15.0024,,1,,1,,90.442,,0.88671,,0.351,,,,24.9538,,,,6.3694,,6.274,,,,2.6208,,,,,,,,,,2017,2017-06-12T15:18:15Z,163,6,296417,50,,,,,QU39,,,,,,,,2017-06-12,2017-06-12T15:05:38Z,QNUT3129,QUADRA,50.0307000000001,-125.0992,3,46.8212988,,28.6822717962256,,uM,,,,,,2.36359309565751,50.4791853966072,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-12T15:05:38Z,2017-06-12T15:05:38Z,0,""
3357,9289,01907674_2017-06-12T15:18:15Z,6254406,SBE19plus_01907674_2017_06_12_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,13.3,8.3,124,,46.6,8_binAvg,QOMA2,QU39,4,,50.0317580708845,-125.099830440092,2017-06-12T15:05:38Z,2017-06-12T15:29:09Z,,654,,,250,,HAKAI EXPLORER,"brianna.knowles,chris.mackenzie,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-12T15:18:15Z,2017-06-12T15:29:09Z,,,d,2017-06-12T15:20:39Z,0.033,31.653566,,15.0024,,1,,1,,90.442,,0.88671,,0.351,,,,24.9538,,,,6.3694,,6.274,,,,2.6208,,,,,,,,,,2017,2017-06-12T15:18:15Z,163,6,296417,75,,,,,QU39,,,,,,,,2017-06-12,2017-06-12T15:05:38Z,QNUT3130,QUADRA,50.0307000000001,-125.0992,3,71.713917,,30.958546760849,,uM,,,,,,2.46672445273508,51.9245775328233,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-12T15:05:38Z,2017-06-12T15:05:38Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,260,2017-06-19,2017-06-19T14:15:04Z,QCHL6411,QUADRA,QU39,50.0307000000001,-125.0992,2,,Technicianmr,0.0274126129028809,,2017-06-19,2017-06-19T14:15:04Z,QNUT3146,QUADRA,50.0307000000001,-125.0992,2,,,32.6775855505993,,uM,,,,,,2.87042642915594,72.6802878923156,,,,,,Raw,2017-06-19,2017-06-19T14:15:04Z,QX4473,QUADRA,50.0307000000001,-125.0992,2,,FALSE,None,1000,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,260,2017-06-19,2017-06-19T14:15:04Z,QCHL6411,QUADRA,QU39,50.0307000000001,-125.0992,2,,Technicianmr,0.0274126129028809,,2017-06-19,2017-06-19T14:15:04Z,QNUT3146,QUADRA,50.0307000000001,-125.0992,2,,,32.6775855505993,,uM,,,,,,2.87042642915594,72.6802878923156,,,,,,Raw,2017-06-19,2017-06-19T14:15:04Z,QX4474,QUADRA,50.0307000000001,-125.0992,2,,TRUE,Immersion,1000,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,150,,,,,QU39,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QNUT3144,QUADRA,50.0307000000001,-125.0992,2,147.2698786,,31.9076314313145,,uM,,,,,,2.59381194761779,60.6851902064889,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,200,,,,,QU39,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QNUT3145,QUADRA,50.0307000000001,-125.0992,2,197.9545308,,31.3229233967558,,uM,,,,,,2.72188357976882,67.7056179927844,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,0,,,,,QU39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QX4465,QUADRA,50.0307000000001,-125.0992,2,,FALSE,None,1500,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,0,,,,,QU39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QX4466,QUADRA,50.0307000000001,-125.0992,2,,TRUE,Immersion,1500,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,5,,,,,QU39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QX4467,QUADRA,50.0307000000001,-125.0992,2,4.1729802,FALSE,None,1000,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,5,,,,,QU39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QX4468,QUADRA,50.0307000000001,-125.0992,2,4.1729802,TRUE,Immersion,1000,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,30,,,,,QU39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QX4469,QUADRA,50.0307000000001,-125.0992,2,29.7136426,FALSE,None,1000,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:15:04Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304012,30,,,,,QU39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19,2017-06-19T14:15:04Z,QX4470,QUADRA,50.0307000000001,-125.0992,2,29.7136426,TRUE,Immersion,1000,,,2017-06-19T14:25:31Z,,1,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,2017,6,170,2017-06-19T14:15:04Z,2017-06-19T14:15:04Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:45:21Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304015,0,2017-06-19,2017-06-19T14:45:21Z,QCHL6390,QUADRA,QU39,50.0307000000001,-125.0992,5,,Technicianmr,2.0791669300774,0.329365533572038,2017-06-19,2017-06-19T14:45:21Z,QNUT3135,QUADRA,50.0307000000001,-125.0992,5,,,0.0846586115805066,,uM,,,,,,0.104513276653985,12.5765314754234,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:45:21Z,2017-06-19T14:45:21Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:45:21Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304015,5,2017-06-19,2017-06-19T14:45:21Z,QCHL6394,QUADRA,QU39,50.0307000000001,-125.0992,5,3.8099793,Technicianmr,2.13396295673139,0.362310711909458,2017-06-19,2017-06-19T14:45:21Z,QNUT3136,QUADRA,50.0307000000001,-125.0992,5,3.8099793,,0.0980347515871731,,uM,,,,,,0.150307838266787,12.4716033953066,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:45:21Z,2017-06-19T14:45:21Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:54:51Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304013,10,2017-06-19,2017-06-19T14:54:51Z,QCHL6398,QUADRA,QU39,50.0307000000001,-125.0992,3,10.1599463,Technicianmr,0.917119751802293,0.414186823386075,2017-06-19,2017-06-19T14:54:51Z,QNUT3137,QUADRA,50.0307000000001,-125.0992,3,10.1599463,,0.639991125456394,,uM,,,,,,0.27574456971789,12.8204845563212,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:54:51Z,2017-06-19T14:54:51Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:54:51Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304013,20,2017-06-19,2017-06-19T14:54:51Z,QCHL6402,QUADRA,QU39,50.0307000000001,-125.0992,3,,Technicianmr,0.773097406375914,0.35170108780805,2017-06-19,2017-06-19T14:54:51Z,QNUT3138,QUADRA,50.0307000000001,-125.0992,3,,,7.46344550762331,,uM,,,,,,0.830263162352306,22.5499329058801,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:54:51Z,2017-06-19T14:54:51Z,0,""
3391,9383,01907674_2017-06-19T15:02:54Z,6068877,SBE19plus_01907674_2017_06_19_0002,SBE19plus,01907674,2.5.2,8_binAvg,QUADRA,mag switch,12.7,8.3,57.5,,49.4,8_binAvg,QOMA2,QU39,4,,50.0304763829994,-125.098790519887,2017-06-19T14:54:51Z,2017-06-19T15:14:05Z,,671,,,260,,HAKAI EXPLORER,"brenna.collicutt,justin.francis,rachel.walker,rebecca.piercey",,,,,,,,,2017-06-19T15:02:54Z,2017-06-19T15:14:05Z,,,d,2017-06-19T15:05:16Z,0.036,25.547724,,14.794,,1,,1,,92.531,,3.6606,,0.295,,,,19.8167,,,,6.4597,,6.3771,,,,2.5745,,,,,,,,,,2017,2017-06-19T15:02:54Z,170,6,304013,30,2017-06-19,2017-06-19T14:54:51Z,QCHL6406,QUADRA,QU39,50.0307000000001,-125.0992,3,28.8056286,Technicianmr,0.457654926805021,0.197625699034841,2017-06-19,2017-06-19T14:54:51Z,QNUT3139,QUADRA,50.0307000000001,-125.0992,3,28.8056286,,22.0844282897321,,uM,,,,,,1.903531758267,43.6514361259909,,,,,,Raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-19T14:54:51Z,2017-06-19T14:54:51Z,0,""
